Bus_ID	period	state	mileage	usage	decision
4359	44	31	157552.0	1.0	0
4359	45	32	162746.0	1.0	0
4359	46	33	166423.0	1.0	0
4359	47	33	168923.0	0.0	0
4359	48	34	171894.0	1.0	0
4359	49	35	175133.0	1.0	0
4359	50	35	178494.0	0.0	0
4359	51	36	181830.0	1.0	0
4359	52	37	185507.0	1.0	1
4359	53	0	346.0	1.0	0
4359	54	0	346.0	0.0	0
4359	55	0	346.0	0.0	0
4359	56	0	346.0	0.0	0
4359	57	0	346.0	0.0	0
4359	58	0	346.0	0.0	0
4359	59	0	346.0	0.0	0
4359	60	0	346.0	0.0	0
4359	61	0	346.0	0.0	0
4359	62	0	346.0	0.0	0
4359	63	0	346.0	0.0	0
4359	64	0	346.0	0.0	0
4359	65	0	346.0	0.0	0
4359	66	0	346.0	0.0	0
4359	67	0	446.0	0.0	0
4359	68	0	2093.0	0.0	0
4359	69	0	4938.0	0.0	0
4360	0	1	8254.0		0
4360	1	2	13524.0	1.0	0
4360	2	3	16812.0	1.0	0
4360	3	4	20209.0	1.0	0
4360	4	4	23813.0	0.0	0
4360	5	5	27262.0	1.0	0
4360	6	6	31122.0	1.0	0
4360	7	6	34934.0	0.0	0
4360	8	7	37677.0	1.0	0
4360	9	8	42595.0	1.0	0
4360	10	8	44246.0	0.0	0
4360	11	9	48415.0	1.0	0
4360	12	10	52934.0	1.0	0
4360	13	11	58751.0	1.0	0
4360	14	12	63964.0	1.0	0
4360	15	13	69379.0	1.0	0
4360	16	14	73140.0	1.0	0
4360	17	15	77357.0	1.0	0
4360	18	16	82767.0	1.0	0
4360	19	17	86474.0	1.0	0
4360	20	18	90964.0	1.0	0
4360	21	18	94802.0	0.0	0
4360	22	20	100401.0	2.0	0
4360	23	21	106136.0	1.0	0
4360	24	22	112236.0	1.0	0
4360	25	23	117944.0	1.0	0
4360	26	24	120135.0	1.0	0
4360	27	25	125029.0	1.0	0
4360	28	25	128800.0	0.0	0
4360	29	26	133328.0	1.0	0
4360	30	27	137254.0	1.0	0
4360	31	27	139671.0	0.0	0
4360	32	29	145048.0	2.0	0
4360	33	29	149638.0	0.0	0
4360	34	30	152791.0	1.0	0
4360	35	31	156157.0	1.0	0
4360	36	32	160354.0	1.0	0
4360	37	32	164332.0	0.0	0
4360	38	33	168860.0	1.0	0
4360	39	34	172759.0	1.0	0
4360	40	35	176248.0	1.0	0
4360	41	35	178815.0	0.0	0
4360	42	36	181792.0	1.0	0
4360	43	36	184922.0	0.0	0
4360	44	37	187355.0	1.0	0
4360	45	38	190314.0	1.0	0
4360	46	38	193021.0	0.0	0
4360	47	38	194719.0	0.0	0
4360	48	39	195759.0	1.0	0
4360	49	39	196952.0	0.0	0
4360	50	39	197856.0	0.0	0
4360	51	39	198011.0	0.0	0
4360	52	39	198431.0	0.0	0
4360	53	40	200187.0	1.0	0
4360	54	40	200854.0	0.0	0
4360	55	40	203754.0	0.0	0
4360	56	41	207906.0	1.0	0
4360	57	42	211797.0	1.0	0
4360	58	42	214983.0	0.0	0
4360	59	43	217758.0	1.0	0
4360	60	44	220987.0	1.0	0
4360	61	44	224972.0	0.0	0
4360	62	45	227832.0	1.0	0
4360	63	46	231612.0	1.0	0
4360	64	47	236171.0	1.0	0
4360	65	47	238767.0	0.0	0
4360	66	48	243338.0	1.0	1
4360	67	0	298.0	1.0	0
4360	68	0	1278.0	0.0	0
4360	69	1	5569.0	1.0	0
4361	0	1	5355.0		0
4361	1	1	9314.0	0.0	0
4361	2	2	12726.0	1.0	0
4361	3	3	15660.0	1.0	0
4361	4	3	19294.0	0.0	0
4361	5	4	23133.0	1.0	0
4361	6	5	27204.0	1.0	0
4361	7	6	30809.0	1.0	0
4361	8	6	34531.0	0.0	0
4361	9	7	38930.0	1.0	0
4361	10	7	39124.0	0.0	0
4361	11	7	39124.0	0.0	0
4361	12	7	39124.0	0.0	0
4361	13	7	39124.0	0.0	0
4361	14	8	40589.0	1.0	0
4361	15	8	42112.0	0.0	0
4361	16	8	44616.0	0.0	0
4361	17	9	48934.0	1.0	0
4361	18	10	51723.0	1.0	0
4361	19	11	55955.0	1.0	0
4361	20	11	59955.0	0.0	0
4361	21	13	65640.0	2.0	0
4361	22	13	68311.0	0.0	0
4361	23	14	74068.0	1.0	0
4361	24	15	77449.0	1.0	0
4361	25	16	81829.0	1.0	0
4361	26	17	86349.0	1.0	0
4361	27	18	91215.0	1.0	0
4361	28	18	94637.0	0.0	0
4361	29	19	98563.0	1.0	0
4361	30	20	102758.0	1.0	0
4361	31	21	105282.0	1.0	0
4361	32	21	107709.0	0.0	0
4361	33	22	110336.0	1.0	0
4361	34	22	114712.0	0.0	0
4361	35	23	118424.0	1.0	0
4361	36	24	123080.0	1.0	0
4361	37	25	126562.0	1.0	0
4361	38	26	131532.0	1.0	0
4361	39	27	136342.0	1.0	0
4361	40	28	142747.0	1.0	0
4361	41	29	145231.0	1.0	0
4361	42	29	149928.0	0.0	0
4361	43	30	154615.0	1.0	0
4361	44	31	156462.0	1.0	0
4361	45	32	160615.0	1.0	0
4361	46	33	165307.0	1.0	0
4361	47	33	168847.0	0.0	0
4361	48	34	170193.0	1.0	0
4361	49	34	173295.0	0.0	0
4361	50	35	176761.0	1.0	0
4361	51	35	179252.0	0.0	0
4361	52	36	182387.0	1.0	0
4361	53	37	186193.0	1.0	0
4361	54	38	192789.0	1.0	0
4361	55	39	199495.0	1.0	0
4361	56	40	203487.0	1.0	0
4361	57	41	205340.0	1.0	0
4361	58	41	208089.0	0.0	1
4361	59	0	816.0	1.0	0
4361	60	1	5161.0	1.0	0
4361	61	1	8441.0	0.0	0
4361	62	2	12140.0	1.0	0
4361	63	3	16325.0	1.0	0
4361	64	4	20220.0	1.0	0
4361	65	4	23883.0	0.0	0
4361	66	5	28236.0	1.0	0
4361	67	6	31551.0	1.0	0
4361	68	6	34100.0	0.0	0
4361	69	7	37599.0	1.0	0
4362	0	1	5539.0		0
4362	1	2	10132.0	1.0	0
4362	2	2	13514.0	0.0	0
4362	3	3	18435.0	1.0	0
4362	4	4	21867.0	1.0	0
4362	5	5	25077.0	1.0	0
4362	6	5	28578.0	0.0	0
4362	7	6	32130.0	1.0	0
4362	8	7	36035.0	1.0	0
4362	9	8	40290.0	1.0	0
4362	10	8	42522.0	0.0	0
4362	11	9	48681.0	1.0	0
4362	12	10	54390.0	1.0	0
4362	13	11	59666.0	1.0	0
4362	14	12	64734.0	1.0	0
4362	15	14	70117.0	2.0	0
4362	16	14	73904.0	0.0	0
4362	17	14	73904.0	0.0	0
4362	18	14	73904.0	0.0	0
4362	19	14	74236.0	0.0	0
4362	20	14	74236.0	0.0	0
4362	21	14	74236.0	0.0	0
4362	22	14	74236.0	0.0	0
4362	23	15	75996.0	1.0	0
4362	24	16	80498.0	1.0	0
4362	25	17	85580.0	1.0	0
4362	26	18	90765.0	1.0	0
4362	27	18	94872.0	0.0	0
4362	28	19	99515.0	1.0	0
4362	29	20	103171.0	1.0	0
4362	30	21	107562.0	1.0	0
4362	31	22	110971.0	1.0	0
4362	32	22	114094.0	0.0	0
4362	33	23	119358.0	1.0	0
4362	34	24	124173.0	1.0	0
4362	35	25	126720.0	1.0	0
4362	36	25	127515.0	0.0	0
4362	37	26	132191.0	1.0	0
4362	38	27	137338.0	1.0	0
4362	39	28	141826.0	1.0	0
4362	40	29	146030.0	1.0	1
4362	41	0	16.0	1.0	0
4362	42	0	16.0	0.0	0
4362	43	0	1654.0	0.0	0
4362	44	1	6051.0	1.0	0
4362	45	2	10310.0	1.0	0
4362	46	2	14397.0	0.0	0
4362	47	3	17037.0	1.0	0
4362	48	3	19653.0	0.0	0
4362	49	4	21994.0	1.0	0
4362	50	4	24146.0	0.0	0
4362	51	5	27717.0	1.0	0
4362	52	6	31640.0	1.0	0
4362	53	7	36418.0	1.0	0
4362	54	7	37959.0	0.0	0
4362	55	8	41536.0	1.0	0
4362	56	9	45379.0	1.0	0
4362	57	9	48564.0	0.0	0
4362	58	10	52038.0	1.0	0
4362	59	11	55716.0	1.0	0
4362	60	12	60506.0	1.0	0
4362	61	12	64008.0	0.0	0
4362	62	13	67365.0	1.0	0
4362	63	14	71941.0	1.0	0
4362	64	15	75782.0	1.0	0
4362	65	15	77751.0	0.0	0
4362	66	16	81611.0	1.0	0
4362	67	17	85740.0	1.0	0
4362	68	18	90215.0	1.0	0
4362	69	18	92836.0	0.0	0
4363	0	1	5804.0		0
4363	1	2	10589.0	1.0	0
4363	2	2	13701.0	0.0	0
4363	3	3	17483.0	1.0	0
4363	4	4	21396.0	1.0	0
4363	5	5	25193.0	1.0	0
4363	6	5	25836.0	0.0	0
4363	7	5	26001.0	0.0	0
4363	8	5	27360.0	0.0	0
4363	9	6	32355.0	1.0	0
4363	10	6	34120.0	0.0	0
4363	11	7	39072.0	1.0	0
4363	12	8	44384.0	1.0	0
4363	13	10	50326.0	2.0	0
4363	14	11	55647.0	1.0	0
4363	15	12	60280.0	1.0	0
4363	16	12	64305.0	0.0	0
4363	17	13	68541.0	1.0	0
4363	18	14	74419.0	1.0	0
4363	19	15	78314.0	1.0	0
4363	20	16	82883.0	1.0	0
4363	21	17	86248.0	1.0	0
4363	22	18	92720.0	1.0	0
4363	23	19	98598.0	1.0	0
4363	24	20	103536.0	1.0	0
4363	25	21	108285.0	1.0	0
4363	26	22	112239.0	1.0	0
4363	27	23	116165.0	1.0	0
4363	28	23	118811.0	0.0	0
4363	29	24	121837.0	1.0	0
4363	30	25	126290.0	1.0	0
4363	31	25	129708.0	0.0	0
4363	32	26	133719.0	1.0	0
4363	33	27	135197.0	1.0	0
4363	34	27	135232.0	0.0	0
4363	35	27	136074.0	0.0	0
4363	36	28	140142.0	1.0	0
4363	37	28	142052.0	0.0	0
4363	38	29	146285.0	1.0	0
4363	39	29	148869.0	0.0	0
4363	40	30	154186.0	1.0	0
4363	41	31	157058.0	1.0	0
4363	42	32	161797.0	1.0	0
4363	43	33	165488.0	1.0	0
4363	44	33	169444.0	0.0	0
4363	45	34	173138.0	1.0	0
4363	46	35	175779.0	1.0	0
4363	47	35	178295.0	0.0	0
4363	48	36	181412.0	1.0	0
4363	49	36	184020.0	0.0	0
4363	50	37	187414.0	1.0	0
4363	51	38	190196.0	1.0	0
4363	52	38	192566.0	0.0	0
4363	53	39	196667.0	1.0	0
4363	54	40	200231.0	1.0	0
4363	55	40	204291.0	0.0	0
4363	56	41	208212.0	1.0	0
4363	57	42	211671.0	1.0	0
4363	58	43	216586.0	1.0	0
4363	59	44	220010.0	1.0	0
4363	60	44	224813.0	0.0	0
4363	61	45	227089.0	1.0	0
4363	62	46	230383.0	1.0	0
4363	63	47	235277.0	1.0	0
4363	64	47	239432.0	0.0	0
4363	65	48	244103.0	1.0	0
4363	66	49	248587.0	1.0	0
4363	67	50	252607.0	1.0	0
4363	68	51	256181.0	1.0	0
4363	69	51	259610.0	0.0	0
4364	0	0	3023.0		0
4364	1	1	6929.0	1.0	0
4364	2	1	9956.0	0.0	0
4364	3	2	13522.0	1.0	0
4364	4	3	16171.0	1.0	0
4364	5	3	19617.0	0.0	0
4364	6	4	23674.0	1.0	0
4364	7	5	26574.0	1.0	0
4364	8	5	27870.0	0.0	0
4364	9	6	32192.0	1.0	0
4364	10	6	34084.0	0.0	0
4364	11	7	39474.0	1.0	0
4364	12	8	44566.0	1.0	0
4364	13	10	50350.0	2.0	0
4364	14	10	53678.0	0.0	0
4364	15	11	57422.0	1.0	0
4364	16	12	62152.0	1.0	0
4364	17	13	66375.0	1.0	0
4364	18	14	71599.0	1.0	0
4364	19	15	75012.0	1.0	0
4364	20	16	80283.0	1.0	0
4364	21	16	82716.0	0.0	0
4364	22	17	88907.0	1.0	0
4364	23	18	94217.0	1.0	0
4364	24	19	99603.0	1.0	0
4364	25	20	102291.0	1.0	0
4364	26	21	107037.0	1.0	0
4364	27	22	111266.0	1.0	0
4364	28	22	113991.0	0.0	0
4364	29	23	117787.0	1.0	0
4364	30	24	121796.0	1.0	0
4364	31	24	122122.0	0.0	0
4364	32	25	126266.0	1.0	0
4364	33	26	130565.0	1.0	0
4364	34	27	135027.0	1.0	0
4364	35	27	139441.0	0.0	0
4364	36	28	143482.0	1.0	0
4364	37	29	146748.0	1.0	0
4364	38	30	150784.0	1.0	0
4364	39	30	153440.0	0.0	0
4364	40	31	156872.0	1.0	0
4364	41	31	158096.0	0.0	0
4364	42	32	162837.0	1.0	0
4364	43	33	166846.0	1.0	0
4364	44	34	170742.0	1.0	0
4364	45	34	173482.0	0.0	0
4364	46	35	176517.0	1.0	0
4364	47	35	179093.0	0.0	0
4364	48	36	181542.0	1.0	0
4364	49	37	185117.0	1.0	0
4364	50	37	187973.0	0.0	0
4364	51	38	191809.0	1.0	0
4364	52	38	194498.0	0.0	0
4364	53	39	197371.0	1.0	0
4364	54	40	201008.0	1.0	0
4364	55	40	204358.0	0.0	0
4364	56	41	207199.0	1.0	0
4364	57	42	211344.0	1.0	0
4364	58	42	214410.0	0.0	0
4364	59	43	215478.0	1.0	1
4364	60	0	72.0	1.0	0
4364	61	0	72.0	0.0	0
4364	62	0	72.0	0.0	0
4364	63	0	72.0	0.0	0
4364	64	0	4374.0	0.0	0
4364	65	1	7813.0	1.0	0
4364	66	2	11909.0	1.0	0
4364	67	3	17112.0	1.0	0
4364	68	4	21935.0	1.0	0
4364	69	4	24945.0	0.0	0
4365	0	0	2491.0		0
4365	1	1	5979.0	1.0	0
4365	2	1	8718.0	0.0	0
4365	3	2	12121.0	1.0	0
4365	4	3	15730.0	1.0	0
4365	5	3	18488.0	0.0	0
4365	6	4	22407.0	1.0	0
4365	7	5	25879.0	1.0	0
4365	8	5	29860.0	0.0	0
4365	9	6	33686.0	1.0	0
4365	10	7	35849.0	1.0	0
4365	11	8	41922.0	1.0	0
4365	12	9	47101.0	1.0	0
4365	13	10	51787.0	1.0	0
4365	14	11	55670.0	1.0	0
4365	15	12	60287.0	1.0	0
4365	16	12	64370.0	0.0	0
4365	17	13	69164.0	1.0	0
4365	18	14	74034.0	1.0	0
4365	19	15	77849.0	1.0	0
4365	20	16	83142.0	1.0	0
4365	21	16	84855.0	0.0	0
4365	22	17	85033.0	1.0	0
4365	23	17	89322.0	0.0	0
4365	24	18	93691.0	1.0	0
4365	25	19	98491.0	1.0	0
4365	26	20	103642.0	1.0	0
4365	27	21	107868.0	1.0	0
4365	28	22	111282.0	1.0	0
4365	29	23	116931.0	1.0	0
4365	30	24	122450.0	1.0	0
4365	31	24	124310.0	0.0	0
4365	32	25	128558.0	1.0	0
4365	33	26	131529.0	1.0	0
4365	34	27	135200.0	1.0	0
4365	35	27	139105.0	0.0	0
4365	36	28	142003.0	1.0	0
4365	37	29	145965.0	1.0	0
4365	38	30	150966.0	1.0	0
4365	39	30	154455.0	0.0	0
4365	40	31	159453.0	1.0	0
4365	41	32	162323.0	1.0	0
4365	42	33	167137.0	1.0	0
4365	43	34	172096.0	1.0	0
4365	44	35	175313.0	1.0	0
4365	45	36	180464.0	1.0	0
4365	46	36	183174.0	0.0	0
4365	47	37	186676.0	1.0	0
4365	48	37	189008.0	0.0	0
4365	49	38	191972.0	1.0	0
4365	50	38	194585.0	0.0	0
4365	51	39	196108.0	1.0	0
4365	52	39	199288.0	0.0	0
4365	53	40	204049.0	1.0	1
4365	54	0	922.0	1.0	0
4365	55	0	2674.0	0.0	0
4365	56	1	6502.0	1.0	0
4365	57	2	10577.0	1.0	0
4365	58	2	14928.0	0.0	0
4365	59	3	18751.0	1.0	0
4365	60	4	23522.0	1.0	0
4365	61	5	27464.0	1.0	0
4365	62	6	30371.0	1.0	0
4365	63	7	35225.0	1.0	0
4365	64	7	38511.0	0.0	0
4365	65	8	41524.0	1.0	0
4365	66	9	45223.0	1.0	0
4365	67	9	48052.0	0.0	0
4365	68	10	53148.0	1.0	0
4365	69	11	56783.0	1.0	0
4366	0	1	6556.0		0
4366	1	2	11654.0	1.0	0
4366	2	3	15181.0	1.0	0
4366	3	4	20211.0	1.0	0
4366	4	4	23442.0	0.0	0
4366	5	5	26923.0	1.0	0
4366	6	6	30637.0	1.0	0
4366	7	6	34723.0	0.0	0
4366	8	7	36839.0	1.0	0
4366	9	8	42102.0	1.0	0
4366	10	8	44010.0	0.0	0
4366	11	9	48946.0	1.0	0
4366	12	10	53675.0	1.0	0
4366	13	11	58083.0	1.0	0
4366	14	12	60667.0	1.0	0
4366	15	12	63831.0	0.0	0
4366	16	13	68897.0	1.0	0
4366	17	14	71701.0	1.0	0
4366	18	15	77473.0	1.0	0
4366	19	16	82462.0	1.0	0
4366	20	17	88011.0	1.0	0
4366	21	18	91451.0	1.0	0
4366	22	19	96613.0	1.0	0
4366	23	20	101237.0	1.0	0
4366	24	21	105328.0	1.0	0
4366	25	21	109561.0	0.0	0
4366	26	22	111635.0	1.0	0
4366	27	22	112452.0	0.0	0
4366	28	22	114377.0	0.0	0
4366	29	23	119165.0	1.0	0
4366	30	24	124420.0	1.0	0
4366	31	25	127823.0	1.0	0
4366	32	26	132151.0	1.0	0
4366	33	27	138124.0	1.0	0
4366	34	28	143220.0	1.0	0
4366	35	29	148981.0	1.0	0
4366	36	30	154583.0	1.0	0
4366	37	31	156559.0	1.0	1
4366	38	0	4100.0	1.0	0
4366	39	2	10779.0	2.0	0
4366	40	3	17104.0	1.0	0
4366	41	4	20284.0	1.0	0
4366	42	4	24709.0	0.0	0
4366	43	5	26727.0	1.0	0
4366	44	6	30807.0	1.0	0
4366	45	6	34681.0	0.0	0
4366	46	7	39302.0	1.0	0
4366	47	8	41683.0	1.0	0
4366	48	8	44754.0	0.0	0
4366	49	9	47194.0	1.0	0
4366	50	9	48594.0	0.0	0
4366	51	10	51979.0	1.0	0
4366	52	10	54655.0	0.0	0
4366	53	11	58374.0	1.0	0
4366	54	12	62239.0	1.0	0
4366	55	13	66302.0	1.0	0
4366	56	14	70035.0	1.0	0
4366	57	14	72415.0	0.0	0
4366	58	15	76706.0	1.0	0
4366	59	15	78587.0	0.0	0
4366	60	16	82660.0	1.0	0
4366	61	17	86345.0	1.0	0
4366	62	18	90487.0	1.0	0
4366	63	18	92800.0	0.0	0
4366	64	19	96378.0	1.0	0
4366	65	20	100508.0	1.0	0
4366	66	20	104522.0	0.0	0
4366	67	21	107823.0	1.0	0
4366	68	22	111229.0	1.0	0
4366	69	22	114159.0	0.0	0
4367	0	1	8639.0		0
4367	1	2	11868.0	1.0	0
4367	2	2	14725.0	0.0	0
4367	3	3	17246.0	1.0	0
4367	4	4	20384.0	1.0	0
4367	5	4	23730.0	0.0	0
4367	6	5	27327.0	1.0	0
4367	7	6	30634.0	1.0	0
4367	8	6	34433.0	0.0	0
4367	9	7	39237.0	1.0	0
4367	10	8	40803.0	1.0	0
4367	11	9	46021.0	1.0	0
4367	12	10	50823.0	1.0	0
4367	13	11	56235.0	1.0	0
4367	14	12	60824.0	1.0	0
4367	15	13	66098.0	1.0	0
4367	16	14	71290.0	1.0	0
4367	17	15	75532.0	1.0	0
4367	18	16	80748.0	1.0	0
4367	19	16	82577.0	0.0	0
4367	20	17	87910.0	1.0	0
4367	21	18	92325.0	1.0	0
4367	22	19	97918.0	1.0	0
4367	23	20	100758.0	1.0	0
4367	24	21	105321.0	1.0	0
4367	25	21	108871.0	0.0	0
4367	26	22	114050.0	1.0	0
4367	27	23	118790.0	1.0	0
4367	28	24	122241.0	1.0	0
4367	29	25	126350.0	1.0	0
4367	30	25	129489.0	0.0	0
4367	31	26	131754.0	1.0	0
4367	32	27	135433.0	1.0	0
4367	33	27	137457.0	0.0	0
4367	34	28	140081.0	1.0	0
4367	35	28	144209.0	0.0	0
4367	36	29	148538.0	1.0	0
4367	37	30	152048.0	1.0	0
4367	38	31	156590.0	1.0	0
4367	39	32	161800.0	1.0	0
4367	40	33	166800.0	1.0	0
4367	41	33	169378.0	0.0	0
4367	42	34	173299.0	1.0	0
4367	43	35	177648.0	1.0	0
4367	44	36	181208.0	1.0	0
4367	45	37	185163.0	1.0	0
4367	46	37	188587.0	0.0	0
4367	47	38	190211.0	1.0	0
4367	48	38	193682.0	0.0	0
4367	49	39	196464.0	1.0	0
4367	50	39	199993.0	0.0	0
4367	51	40	203397.0	1.0	0
4367	52	41	207458.0	1.0	0
4367	53	42	210798.0	1.0	0
4367	54	42	213968.0	0.0	0
4367	55	43	218718.0	1.0	0
4367	56	44	222614.0	1.0	0
4367	57	45	225095.0	1.0	0
4367	58	45	229325.0	0.0	0
4367	59	46	232223.0	1.0	0
4367	60	46	234726.0	0.0	1
4367	61	0	7.0	1.0	0
4367	62	0	23.0	0.0	0
4367	63	0	2528.0	0.0	0
4367	64	1	5766.0	1.0	0
4367	65	2	10741.0	1.0	0
4367	66	3	15538.0	1.0	0
4367	67	3	19315.0	0.0	0
4367	68	4	23904.0	1.0	0
4367	69	5	27877.0	1.0	0
4368	0	3	16147.0		0
4368	1	3	18741.0	0.0	0
4368	2	4	21997.0	1.0	0
4368	3	5	25385.0	1.0	0
4368	4	5	28352.0	0.0	0
4368	5	6	32122.0	1.0	0
4368	6	7	35999.0	1.0	0
4368	7	7	39771.0	0.0	0
4368	8	8	43780.0	1.0	0
4368	9	9	48620.0	1.0	0
4368	10	10	50830.0	1.0	0
4368	11	11	55492.0	1.0	0
4368	12	12	60234.0	1.0	0
4368	13	12	64107.0	0.0	0
4368	14	13	67987.0	1.0	0
4368	15	14	72956.0	1.0	0
4368	16	15	76019.0	1.0	0
4368	17	16	80766.0	1.0	0
4368	18	17	85902.0	1.0	0
4368	19	17	89625.0	0.0	0
4368	20	18	94377.0	1.0	0
4368	21	19	97220.0	1.0	0
4368	22	19	98524.0	0.0	0
4368	23	20	101729.0	1.0	0
4368	24	20	104805.0	0.0	0
4368	25	21	107915.0	1.0	0
4368	26	22	112250.0	1.0	0
4368	27	23	116039.0	1.0	0
4368	28	23	119772.0	0.0	0
4368	29	24	122538.0	1.0	0
4368	30	25	126171.0	1.0	0
4368	31	25	128419.0	0.0	0
4368	32	26	131377.0	1.0	0
4368	33	26	133813.0	0.0	0
4368	34	27	137565.0	1.0	0
4368	35	28	141058.0	1.0	0
4368	36	28	144361.0	0.0	0
4368	37	29	148549.0	1.0	0
4368	38	31	156723.0	2.0	0
4368	39	31	156723.0	0.0	0
4368	40	32	160785.0	1.0	0
4368	41	32	164579.0	0.0	0
4368	42	33	168015.0	1.0	0
4368	43	34	171278.0	1.0	0
4368	44	35	175911.0	1.0	0
4368	45	36	180232.0	1.0	0
4368	46	36	184373.0	0.0	0
4368	47	37	185632.0	1.0	0
4368	48	37	188299.0	0.0	0
4368	49	38	191122.0	1.0	0
4368	50	38	193354.0	0.0	0
4368	51	39	197800.0	1.0	0
4368	52	40	200669.0	1.0	0
4368	53	41	205351.0	1.0	0
4368	54	41	209005.0	0.0	0
4368	55	42	212616.0	1.0	0
4368	56	43	216794.0	1.0	0
4368	57	44	220617.0	1.0	0
4368	58	44	223707.0	0.0	0
4368	59	45	227136.0	1.0	0
4368	60	45	229994.0	0.0	0
4368	61	46	234782.0	1.0	0
4368	62	47	238938.0	1.0	0
4368	63	48	244356.0	1.0	0
4368	64	49	247182.0	1.0	0
4368	65	50	251141.0	1.0	0
4368	66	51	256208.0	1.0	0
4368	67	51	259795.0	0.0	0
4368	68	52	263952.0	1.0	0
4368	69	53	268161.0	1.0	0
4369	0	0	2950.0		0
4369	1	1	6364.0	1.0	0
4369	2	1	9273.0	0.0	0
4369	3	2	13680.0	1.0	0
4369	4	3	16574.0	1.0	0
4369	5	3	18532.0	0.0	0
4369	6	3	18546.0	0.0	0
4369	7	3	18546.0	0.0	0
4369	8	3	18613.0	0.0	0
4369	9	3	18613.0	0.0	0
4369	10	3	18613.0	0.0	0
4369	11	3	18793.0	0.0	0
4369	12	3	18793.0	0.0	0
4369	13	3	18793.0	0.0	0
4369	14	4	23046.0	1.0	0
4369	15	5	27591.0	1.0	0
4369	16	6	31009.0	1.0	0
4369	17	7	35966.0	1.0	0
4369	18	8	40767.0	1.0	0
4369	19	8	44644.0	0.0	0
4369	20	9	49899.0	1.0	0
4369	21	10	53797.0	1.0	0
4369	22	11	56077.0	1.0	0
4369	23	11	58791.0	0.0	0
4369	24	12	63144.0	1.0	0
4369	25	13	68310.0	1.0	0
4369	26	14	72233.0	1.0	0
4369	27	15	76082.0	1.0	0
4369	28	16	81188.0	1.0	0
4369	29	17	85916.0	1.0	0
4369	30	18	92371.0	1.0	0
4369	31	18	92923.0	0.0	0
4369	32	18	92923.0	0.0	0
4369	33	18	92923.0	0.0	0
4369	34	18	92923.0	0.0	0
4369	35	18	92923.0	0.0	0
4369	36	18	93242.0	0.0	0
4369	37	19	96923.0	1.0	0
4369	38	20	100592.0	1.0	0
4369	39	20	103374.0	0.0	0
4369	40	21	109365.0	1.0	0
4369	41	22	111813.0	1.0	0
4369	42	23	116596.0	1.0	0
4369	43	23	119962.0	0.0	0
4369	44	24	123758.0	1.0	0
4369	45	25	127363.0	1.0	0
4369	46	26	131128.0	1.0	0
4369	47	26	133375.0	0.0	0
4369	48	27	136748.0	1.0	0
4369	49	27	138783.0	0.0	0
4369	50	28	140354.0	1.0	0
4369	51	28	143458.0	0.0	0
4369	52	29	146609.0	1.0	0
4369	53	30	150895.0	1.0	0
4369	54	31	155378.0	1.0	0
4369	55	31	158922.0	0.0	0
4369	56	32	162317.0	1.0	0
4369	57	33	167120.0	1.0	0
4369	58	33	169980.0	0.0	0
4369	59	34	173593.0	1.0	0
4369	60	35	177577.0	1.0	0
4369	61	36	181539.0	1.0	0
4369	62	36	184676.0	0.0	0
4369	63	37	189019.0	1.0	0
4369	64	38	192460.0	1.0	0
4369	65	39	195578.0	1.0	0
4369	66	40	200045.0	1.0	0
4369	67	40	204066.0	0.0	0
4369	68	41	207920.0	1.0	0
4369	69	42	212009.0	1.0	0
4370	0	2	13175.0		0
4370	1	2	14006.0	0.0	0
4370	2	2	14006.0	0.0	0
4370	3	3	15128.0	1.0	0
4370	4	3	18479.0	0.0	0
4370	5	4	21583.0	1.0	0
4370	6	5	25235.0	1.0	0
4370	7	5	27531.0	0.0	0
4370	8	6	31444.0	1.0	0
4370	9	7	35622.0	1.0	0
4370	10	7	37042.0	0.0	0
4370	11	8	40798.0	1.0	0
4370	12	8	42932.0	0.0	0
4370	13	9	47521.0	1.0	0
4370	14	10	51289.0	1.0	0
4370	15	11	56700.0	1.0	0
4370	16	12	61378.0	1.0	0
4370	17	13	65732.0	1.0	0
4370	18	14	70859.0	1.0	0
4370	19	15	75770.0	1.0	0
4370	20	16	80992.0	1.0	0
4370	21	16	81510.0	0.0	0
4370	22	16	84959.0	0.0	0
4370	23	17	88168.0	1.0	0
4370	24	18	92110.0	1.0	0
4370	25	19	98509.0	1.0	0
4370	26	20	103196.0	1.0	0
4370	27	21	108722.0	1.0	0
4370	28	22	113131.0	1.0	0
4370	29	23	117484.0	1.0	0
4370	30	24	121237.0	1.0	0
4370	31	24	123325.0	0.0	0
4370	32	25	127082.0	1.0	0
4370	33	25	129947.0	0.0	0
4370	34	25	129947.0	0.0	0
4370	35	25	129947.0	0.0	0
4370	36	26	130955.0	1.0	0
4370	37	26	133645.0	0.0	0
4370	38	27	137990.0	1.0	0
4370	39	28	140851.0	1.0	0
4370	40	29	145777.0	1.0	0
4370	41	29	149119.0	0.0	0
4370	42	30	152817.0	1.0	0
4370	43	31	157070.0	1.0	0
4370	44	32	161021.0	1.0	0
4370	45	33	165154.0	1.0	0
4370	46	33	169010.0	0.0	0
4370	47	34	171613.0	1.0	0
4370	48	34	174328.0	0.0	0
4370	49	35	177347.0	1.0	0
4370	50	36	180084.0	1.0	0
4370	51	36	183032.0	0.0	0
4370	52	37	186946.0	1.0	0
4370	53	38	191858.0	1.0	0
